county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail_ebt,issuances_contract_otc,issuances_other_otc,issuances_total,val_issuances_fed_only,val_issuances_fed_st_fed,val_issuances_fed_st_st,val_issuences_st_only,val_issuances_tot_fed,val_issuances_tot_st,val_issuances_tot_all,year,month,quarter,fulldate,issuances_mail,issuances_ebt,issuances_ebt_conv_coupon
Imperial,1681.0,1.0,0.0,8215.0,238.0,27.0,9896.0,239.0,27.0,5067.0,21538.0,26605.0,1.0,1.0,659.0,255.0,660.0,256.0,0.0,32.0,32.0,,0.0,0.0,10162.0,4034317.0,,,28763.0,,,4063080.0,2009,OCT,4.0,2009-10-01,0.0,10162.0,0.0
Inyo,127.0,0.0,0.0,552.0,0.0,0.0,679.0,0.0,0.0,399.0,1068.0,1467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,714.0,186204.0,,,0.0,,,186204.0,2009,OCT,4.0,2009-10-01,0.0,714.0,0.0
Kern,7583.0,7.0,0.0,35949.0,318.0,81.0,43532.0,325.0,81.0,21458.0,93101.0,114559.0,16.0,9.0,928.0,356.0,944.0,365.0,0.0,119.0,119.0,,0.0,0.0,48357.0,16213690.0,,,61854.0,,,16275544.0,2009,OCT,4.0,2009-10-01,0.0,48357.0,0.0
Kings,1131.0,0.0,1.0,6003.0,61.0,54.0,7134.0,61.0,55.0,3094.0,14484.0,17578.0,0.0,0.0,193.0,65.0,193.0,65.0,1.0,54.0,55.0,,0.0,0.0,7879.0,2439119.0,,,14280.0,,,2453399.0,2009,OCT,4.0,2009-10-01,0.0,7879.0,0.0
Lake,933.0,0.0,0.0,2518.0,16.0,4.0,3451.0,16.0,4.0,1538.0,6064.0,7602.0,0.0,0.0,42.0,18.0,42.0,18.0,0.0,4.0,4.0,,0.0,0.0,3757.0,1123974.0,,,2311.0,,,1126285.0,2009,OCT,4.0,2009-10-01,0.0,3757.0,0.0
Lassen,262.0,3.0,0.0,875.0,3.0,3.0,1137.0,6.0,3.0,722.0,1872.0,2594.0,7.0,3.0,0.0,3.0,7.0,6.0,0.0,3.0,3.0,,0.0,0.0,1250.0,386383.0,,,886.0,,,387269.0,2009,OCT,4.0,2009-10-01,0.0,1250.0,0.0
Los Angeles,85322.0,1819.0,31.0,286672.0,5022.0,2131.0,371994.0,6841.0,2162.0,195191.0,618754.0,813945.0,3811.0,2292.0,13601.0,5940.0,17412.0,8232.0,40.0,2618.0,2658.0,,0.0,0.0,835196.0,128396923.0,,,1378550.0,,,129775473.0,2009,OCT,4.0,2009-10-01,0.0,835196.0,0.0
Madera,1046.0,0.0,0.0,6390.0,15.0,0.0,7436.0,15.0,0.0,2925.0,16637.0,19562.0,0.0,0.0,59.0,15.0,59.0,15.0,0.0,0.0,0.0,,0.0,0.0,7980.0,2742714.0,,,1065.0,,,2743779.0,2009,OCT,4.0,2009-10-01,0.0,7980.0,0.0
Marin,521.0,0.0,0.0,3455.0,63.0,105.0,3976.0,63.0,105.0,1193.0,5488.0,6681.0,0.0,0.0,127.0,67.0,127.0,67.0,0.0,116.0,116.0,,0.0,0.0,4296.0,1056905.0,,,14817.0,,,1071722.0,2009,OCT,4.0,2009-10-01,0.0,4296.0,0.0
Mariposa,109.0,0.0,0.0,418.0,0.0,0.0,527.0,0.0,0.0,307.0,832.0,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,581.0,168463.0,,,0.0,,,168463.0,2009,OCT,4.0,2009-10-01,0.0,581.0,0.0
Mendocino,696.0,0.0,0.0,4675.0,24.0,6.0,5371.0,24.0,6.0,1803.0,8558.0,10361.0,0.0,0.0,77.0,25.0,77.0,25.0,0.0,8.0,8.0,,0.0,0.0,5615.0,1558720.0,,,3925.0,,,1562645.0,2009,OCT,4.0,2009-10-01,0.0,5615.0,0.0
Merced,4927.0,21.0,1.0,11007.0,82.0,2.0,15934.0,103.0,3.0,13361.0,28582.0,41943.0,56.0,24.0,273.0,91.0,329.0,115.0,1.0,2.0,3.0,,0.0,0.0,17127.0,5957254.0,,,12658.0,,,5969912.0,2009,OCT,4.0,2009-10-01,0.0,17127.0,0.0
Modoc,64.0,0.0,0.0,323.0,0.0,0.0,387.0,0.0,0.0,171.0,773.0,944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,387.0,123356.0,,,0.0,,,123356.0,2009,OCT,4.0,2009-10-01,0.0,387.0,0.0
Mono,19.0,0.0,0.0,286.0,1.0,0.0,305.0,1.0,0.0,59.0,435.0,494.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,343.0,79503.0,,,200.0,,,79703.0,2009,OCT,4.0,2009-10-01,0.0,343.0,0.0
Monterey,1958.0,1.0,0.0,9374.0,65.0,7.0,11332.0,66.0,7.0,5379.0,21855.0,27234.0,2.0,1.0,217.0,68.0,219.0,69.0,0.0,8.0,8.0,,0.0,0.0,12344.0,3839274.0,,,5546.0,,,3844820.0,2009,OCT,4.0,2009-10-01,0.0,12344.0,0.0
Napa,276.0,0.0,0.0,1846.0,9.0,6.0,2122.0,9.0,6.0,692.0,3962.0,4654.0,0.0,0.0,23.0,9.0,23.0,9.0,0.0,7.0,7.0,,0.0,0.0,2286.0,671867.0,,,2129.0,,,673996.0,2009,OCT,4.0,2009-10-01,0.0,2286.0,0.0
Nevada,364.0,0.0,0.0,1708.0,0.0,0.0,2072.0,0.0,0.0,990.0,3390.0,4380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2277.0,684065.0,,,0.0,,,684065.0,2009,OCT,4.0,2009-10-01,0.0,2277.0,0.0
Orange,12857.0,190.0,1.0,42429.0,1125.0,360.0,55286.0,1315.0,361.0,32606.0,100423.0,133029.0,441.0,231.0,2854.0,1427.0,3295.0,1658.0,3.0,472.0,475.0,,0.0,0.0,63354.0,19399241.0,,,222948.0,,,19622189.0,2009,OCT,4.0,2009-10-01,0.0,63354.0,0.0
Placer,1125.0,25.0,1.0,4307.0,36.0,20.0,5432.0,61.0,21.0,3061.0,9732.0,12793.0,52.0,37.0,108.0,43.0,160.0,80.0,1.0,28.0,29.0,,0.0,0.0,6055.0,1851222.0,,,12224.0,,,1863446.0,2009,OCT,4.0,2009-10-01,0.0,6055.0,0.0
Plumas,90.0,0.0,0.0,336.0,0.0,0.0,426.0,0.0,0.0,246.0,770.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,472.0,143925.0,,,0.0,,,143925.0,2009,OCT,4.0,2009-10-01,0.0,472.0,0.0
Riverside,17702.0,189.0,1.0,48742.0,1021.0,164.0,66444.0,1210.0,165.0,48414.0,130368.0,178782.0,532.0,204.0,3240.0,1113.0,3772.0,1317.0,1.0,191.0,192.0,,0.0,0.0,73040.0,25396197.0,,,169062.0,,,25565259.0,2009,OCT,4.0,2009-10-01,0.0,73040.0,0.0
Sacramento,19008.0,631.0,7.0,49280.0,772.0,267.0,68288.0,1403.0,274.0,49060.0,111663.0,160723.0,1500.0,948.0,2009.0,1063.0,3509.0,2011.0,7.0,349.0,356.0,,0.0,0.0,75492.0,24883636.0,,,269909.0,,,25153545.0,2009,OCT,4.0,2009-10-01,0.0,75492.0,0.0
San Benito,343.0,0.0,0.0,1761.0,13.0,2.0,2104.0,13.0,2.0,1009.0,3983.0,4992.0,0.0,0.0,45.0,17.0,45.0,17.0,0.0,3.0,3.0,,0.0,0.0,2119.0,733467.0,,,1893.0,,,735360.0,2009,OCT,4.0,2009-10-01,0.0,2119.0,0.0
San Bernardino,25538.0,269.0,3.0,71141.0,1196.0,332.0,96679.0,1465.0,335.0,69107.0,184868.0,253975.0,709.0,303.0,3619.0,1363.0,4328.0,1666.0,3.0,427.0,430.0,,0.0,0.0,108052.0,37029199.0,,,253423.0,,,37282622.0,2009,OCT,4.0,2009-10-01,0.0,108052.0,0.0
San Diego,17388.0,381.0,3.0,42926.0,925.0,318.0,60314.0,1306.0,321.0,47360.0,100886.0,148246.0,910.0,445.0,2489.0,1050.0,3399.0,1495.0,3.0,386.0,389.0,,0.0,0.0,70530.0,22581825.0,,,223411.0,,,22805236.0,2009,OCT,4.0,2009-10-01,0.0,70530.0,0.0
San Francisco,3202.0,148.0,3.0,20682.0,447.0,533.0,23884.0,595.0,536.0,7166.0,29917.0,37083.0,278.0,173.0,860.0,638.0,1138.0,811.0,3.0,734.0,737.0,,0.0,0.0,27083.0,5942498.0,,,189749.0,,,6132247.0,2009,OCT,4.0,2009-10-01,0.0,27083.0,0.0
San Joaquin,6129.0,8.0,2.0,22911.0,370.0,65.0,29040.0,378.0,67.0,16787.0,59683.0,76470.0,13.0,8.0,867.0,370.0,880.0,378.0,2.0,84.0,86.0,,0.0,0.0,31683.0,11302482.0,,,15065.0,,,11317547.0,2009,OCT,4.0,2009-10-01,0.0,31683.0,0.0
San Luis Obispo,1287.0,13.0,1.0,4964.0,30.0,14.0,6251.0,43.0,15.0,3161.0,9528.0,12689.0,28.0,14.0,78.0,31.0,106.0,45.0,1.0,16.0,17.0,,0.0,0.0,7351.0,1846668.0,,,6738.0,,,1853406.0,2009,OCT,4.0,2009-10-01,0.0,7351.0,0.0
San Mateo,1748.0,44.0,1.0,5237.0,148.0,44.0,6985.0,192.0,45.0,4212.0,10547.0,14759.0,95.0,46.0,385.0,159.0,480.0,205.0,1.0,55.0,56.0,,0.0,0.0,8422.0,2319739.0,,,28989.0,,,2348728.0,2009,OCT,4.0,2009-10-01,0.0,8422.0,0.0
Santa Barbara,3995.0,18.0,0.0,6852.0,74.0,5.0,10847.0,92.0,5.0,7518.0,17600.0,25118.0,45.0,19.0,249.0,80.0,294.0,99.0,0.0,6.0,6.0,,0.0,0.0,12447.0,3579141.0,,,8572.0,,,3587713.0,2009,OCT,4.0,2009-10-01,0.0,12447.0,0.0
Santa Clara,9665.0,128.0,2.0,26145.0,532.0,544.0,35810.0,660.0,546.0,23588.0,56579.0,80167.0,282.0,151.0,1191.0,680.0,1473.0,831.0,2.0,774.0,776.0,,0.0,0.0,40815.0,11915405.0,,,221273.0,,,12136678.0,2009,OCT,4.0,2009-10-01,0.0,40815.0,0.0
Santa Cruz,1426.0,6.0,0.0,6416.0,50.0,7.0,7842.0,56.0,7.0,3470.0,12368.0,15838.0,11.0,10.0,148.0,53.0,159.0,63.0,0.0,10.0,10.0,,0.0,0.0,8861.0,2335096.2,,,8392.21,,,2343488.41,2009,OCT,4.0,2009-10-01,0.0,8861.0,0.0
Shasta,1623.0,1.0,0.0,7386.0,18.0,9.0,9009.0,19.0,9.0,4115.0,15265.0,19380.0,1.0,2.0,42.0,18.0,43.0,20.0,0.0,10.0,10.0,,0.0,0.0,9809.0,2774292.0,,,3894.0,,,2778186.0,2009,OCT,4.0,2009-10-01,0.0,9809.0,0.0
Sierra,15.0,0.0,0.0,84.0,0.0,1.0,99.0,0.0,1.0,44.0,174.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,104.0,30110.0,,,200.0,,,30310.0,2009,OCT,4.0,2009-10-01,0.0,104.0,0.0
Siskiyou,430.0,0.0,0.0,1592.0,7.0,1.0,2022.0,7.0,1.0,1189.0,3641.0,4830.0,0.0,0.0,22.0,7.0,22.0,7.0,0.0,1.0,1.0,,0.0,0.0,2233.0,700936.0,,,961.0,,,701897.0,2009,OCT,4.0,2009-10-01,0.0,2233.0,0.0
Solano,4089.0,42.0,2.0,10795.0,138.0,47.0,14884.0,180.0,49.0,10212.0,21095.0,31307.0,108.0,47.0,373.0,146.0,481.0,193.0,2.0,55.0,57.0,,0.0,0.0,16926.0,4832696.0,,,31169.0,,,4863865.0,2009,OCT,4.0,2009-10-01,0.0,16926.0,0.0
Sonoma,2632.0,32.0,1.0,9070.0,90.0,32.0,11702.0,122.0,33.0,5855.0,16400.0,22255.0,73.0,36.0,243.0,100.0,316.0,136.0,1.0,37.0,38.0,,0.0,0.0,12681.0,3385277.33,,,19390.67,,,3404668.0,2009,OCT,4.0,2009-10-01,0.0,12681.0,0.0
Stanislaus,7325.0,31.0,1.0,19630.0,108.0,17.0,26955.0,139.0,18.0,18896.0,45545.0,64441.0,80.0,33.0,338.0,121.0,418.0,154.0,1.0,20.0,21.0,,0.0,0.0,29140.0,9284672.0,,,20947.0,,,9305619.0,2009,OCT,4.0,2009-10-01,0.0,29140.0,0.0
Sutter,665.0,1.0,0.0,2799.0,51.0,8.0,3464.0,52.0,8.0,1955.0,7016.0,8971.0,3.0,1.0,149.0,65.0,152.0,66.0,0.0,8.0,8.0,,0.0,0.0,3750.0,1295929.0,,,8463.0,,,1304392.0,2009,OCT,4.0,2009-10-01,0.0,3750.0,0.0
Tehama,666.0,2.0,0.0,2534.0,26.0,9.0,3200.0,28.0,9.0,1807.0,5912.0,7719.0,4.0,2.0,72.0,31.0,76.0,33.0,0.0,10.0,10.0,,0.0,0.0,3544.0,1128208.0,,,5966.0,,,1134174.0,2009,OCT,4.0,2009-10-01,0.0,3544.0,0.0
Trinity,92.0,0.0,0.0,493.0,0.0,0.0,585.0,0.0,0.0,240.0,1039.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,585.0,187430.0,,,0.0,,,187430.0,2009,OCT,4.0,2009-10-01,0.0,585.0,0.0
Tulare,9338.0,95.0,0.0,25681.0,480.0,76.0,35019.0,575.0,76.0,25611.0,61910.0,87521.0,249.0,99.0,1523.0,503.0,1772.0,602.0,0.0,89.0,89.0,,0.0,0.0,37194.0,12742438.0,,,70774.0,,,12813212.0,2009,OCT,4.0,2009-10-01,0.0,37194.0,0.0
Tuolumne,555.0,0.0,0.0,1701.0,0.0,3.0,2256.0,0.0,3.0,1544.0,3407.0,4951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,,0.0,0.0,2438.0,661363.0,,,1204.0,,,662567.0,2009,OCT,4.0,2009-10-01,0.0,2438.0,0.0
Ventura,4420.0,39.0,0.0,18526.0,206.0,50.0,22946.0,245.0,50.0,11068.0,38809.0,49877.0,97.0,49.0,608.0,228.0,705.0,277.0,0.0,67.0,67.0,,0.0,0.0,25471.0,7365035.0,,,35959.0,,,7400994.0,2009,OCT,4.0,2009-10-01,0.0,25471.0,0.0
Yolo,1313.0,47.0,1.0,4171.0,90.0,49.0,5484.0,137.0,50.0,3396.0,9138.0,12534.0,116.0,64.0,249.0,117.0,365.0,181.0,2.0,72.0,74.0,,0.0,0.0,6240.0,1896105.24,,,31963.2,,,1928068.44,2009,OCT,4.0,2009-10-01,0.0,6240.0,0.0
Yuba,845.0,0.0,0.0,3872.0,29.0,15.0,4717.0,29.0,15.0,2409.0,8817.0,11226.0,0.0,0.0,64.0,34.0,64.0,34.0,0.0,28.0,28.0,,0.0,0.0,5083.0,1629247.0,,,8225.0,,,1637472.0,2009,OCT,4.0,2009-10-01,0.0,5083.0,0.0
California,298116.0,4683.0,62.0,941190.0,14830.0,5936.0,1239306.0,19513.0,5998.0,749465.0,2144558.0,2894023.0,10693.0,5862.0,40669.0,17546.0,51362.0,23408.0,78.0,7579.0,7657.0,,0.0,0.0,1776775.0,434019697.53,,,3682879.32,,,437702576.85,2009,SEP,3.0,2009-09-01,0.0,1776775.0,0.0
Alameda,11234.0,312.0,1.0,31546.0,544.0,279.0,42780.0,856.0,280.0,26256.0,62057.0,88313.0,711.0,375.0,1309.0,683.0,2020.0,1058.0,1.0,359.0,360.0,,0.0,0.0,43916.0,13789544.0,,,182697.0,,,13972241.0,2009,SEP,3.0,2009-09-01,0.0,43916.0,0.0
Alpine,4.0,0.0,0.0,49.0,0.0,0.0,53.0,0.0,0.0,7.0,113.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,16432.0,,,0.0,,,16432.0,2009,SEP,3.0,2009-09-01,0.0,50.0,0.0
Amador,172.0,0.0,0.0,870.0,0.0,0.0,1042.0,0.0,0.0,459.0,1689.0,2148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1156.0,331423.0,,,0.0,,,331423.0,2009,SEP,3.0,2009-09-01,0.0,1156.0,0.0
Butte,1742.0,0.0,0.0,8823.0,28.0,8.0,10565.0,28.0,8.0,4333.0,18833.0,23166.0,0.0,0.0,111.0,35.0,111.0,35.0,0.0,11.0,11.0,,0.0,0.0,11535.0,3405409.0,,,6392.0,,,3411801.0,2009,SEP,3.0,2009-09-01,0.0,11535.0,0.0
Calaveras,317.0,0.0,0.0,1272.0,5.0,0.0,1589.0,5.0,0.0,858.0,2607.0,3465.0,0.0,0.0,12.0,6.0,12.0,6.0,0.0,0.0,0.0,,0.0,0.0,1594.0,511907.0,,,627.0,,,512534.0,2009,SEP,3.0,2009-09-01,0.0,1594.0,0.0
Colusa,61.0,0.0,0.0,460.0,9.0,0.0,521.0,9.0,0.0,183.0,1288.0,1471.0,0.0,0.0,31.0,10.0,31.0,10.0,0.0,0.0,0.0,,0.0,0.0,555.0,191536.0,,,519.0,,,192055.0,2009,SEP,3.0,2009-09-01,0.0,555.0,0.0
Contra Costa,6284.0,73.0,0.0,16311.0,177.0,51.0,22595.0,250.0,51.0,15256.0,34221.0,49477.0,157.0,88.0,474.0,212.0,631.0,300.0,0.0,71.0,71.0,,0.0,0.0,25487.0,7572766.95,,,41832.46,,,7614599.41,2009,SEP,3.0,2009-09-01,0.0,25487.0,0.0
Del Norte,439.0,1.0,0.0,1657.0,5.0,3.0,2096.0,6.0,3.0,1213.0,3350.0,4563.0,3.0,1.0,18.0,6.0,21.0,7.0,0.0,4.0,4.0,,0.0,0.0,2105.0,662310.43,,,367.0,,,662677.43,2009,SEP,3.0,2009-09-01,0.0,2105.0,0.0
El Dorado,469.0,0.0,0.0,2983.0,15.0,7.0,3452.0,15.0,7.0,1229.0,5998.0,7227.0,0.0,0.0,34.0,18.0,34.0,18.0,0.0,8.0,8.0,,0.0,0.0,3582.0,1076514.0,,,2971.0,,,1079485.0,2009,SEP,3.0,2009-09-01,0.0,3582.0,0.0
Fresno,17392.0,93.0,0.0,50393.0,433.0,92.0,67785.0,526.0,92.0,47187.0,125358.0,172545.0,227.0,106.0,1348.0,493.0,1575.0,599.0,0.0,111.0,111.0,,0.0,0.0,74738.0,25144650.0,,,81369.0,,,25226019.0,2009,SEP,3.0,2009-09-01,0.0,74738.0,0.0
Glenn,236.0,0.0,0.0,847.0,4.0,0.0,1083.0,4.0,0.0,631.0,2160.0,2791.0,0.0,0.0,13.0,5.0,13.0,5.0,0.0,0.0,0.0,,0.0,0.0,1190.0,383902.0,,,469.0,,,384371.0,2009,SEP,3.0,2009-09-01,0.0,1190.0,0.0
Humboldt,1047.0,0.0,0.0,5136.0,10.0,6.0,6183.0,10.0,6.0,2636.0,9507.0,12143.0,0.0,0.0,24.0,12.0,24.0,12.0,0.0,7.0,7.0,,0.0,0.0,6554.0,1819299.0,,,2373.0,,,1821672.0,2009,SEP,3.0,2009-09-01,0.0,6554.0,0.0
Imperial,1627.0,2.0,0.0,7858.0,222.0,33.0,9485.0,224.0,33.0,4893.0,20475.0,25368.0,8.0,2.0,612.0,236.0,620.0,238.0,0.0,38.0,38.0,,0.0,0.0,9742.0,3917522.0,,,29731.0,,,3947253.0,2009,SEP,3.0,2009-09-01,0.0,9742.0,0.0
Inyo,116.0,0.0,0.0,562.0,0.0,0.0,678.0,0.0,0.0,372.0,1100.0,1472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,700.0,184901.0,,,0.0,,,184901.0,2009,SEP,3.0,2009-09-01,0.0,700.0,0.0
Kern,6956.0,7.0,0.0,34949.0,333.0,91.0,41905.0,340.0,91.0,19322.0,90673.0,109995.0,17.0,9.0,977.0,370.0,994.0,379.0,0.0,161.0,161.0,,0.0,0.0,45054.0,15685742.0,,,67622.0,,,15753364.0,2009,SEP,3.0,2009-09-01,0.0,45054.0,0.0
Kings,1138.0,0.0,0.0,5851.0,62.0,52.0,6989.0,62.0,52.0,3104.0,14125.0,17229.0,0.0,0.0,185.0,66.0,185.0,66.0,0.0,52.0,52.0,,0.0,0.0,7502.0,2409503.0,,,14068.0,,,2423571.0,2009,SEP,3.0,2009-09-01,0.0,7502.0,0.0
Lake,949.0,0.0,0.0,2479.0,14.0,4.0,3428.0,14.0,4.0,1512.0,5998.0,7510.0,0.0,0.0,34.0,16.0,34.0,16.0,0.0,4.0,4.0,,0.0,0.0,3701.0,1115533.07,,,1927.0,,,1117460.07,2009,SEP,3.0,2009-09-01,0.0,3701.0,0.0
Lassen,270.0,2.0,0.0,874.0,3.0,4.0,1144.0,5.0,4.0,760.0,1855.0,2615.0,5.0,3.0,6.0,3.0,11.0,6.0,0.0,4.0,4.0,,0.0,0.0,1293.0,383184.0,,,1536.0,,,384720.0,2009,SEP,3.0,2009-09-01,0.0,1293.0,0.0
Los Angeles,83887.0,1799.0,31.0,281568.0,4854.0,2133.0,365455.0,6653.0,2164.0,191406.0,606812.0,798218.0,3771.0,2281.0,13134.0,5736.0,16905.0,8017.0,41.0,2618.0,2659.0,,0.0,0.0,817843.0,125601521.0,,,1336232.0,,,126937753.0,2009,SEP,3.0,2009-09-01,0.0,817843.0,0.0
Madera,1066.0,1.0,0.0,6197.0,13.0,1.0,7263.0,14.0,1.0,2977.0,16204.0,19181.0,3.0,1.0,56.0,13.0,59.0,14.0,0.0,1.0,1.0,,0.0,0.0,7494.0,2692827.0,,,1361.0,,,2694188.0,2009,SEP,3.0,2009-09-01,0.0,7494.0,0.0
Marin,528.0,0.0,0.0,3316.0,62.0,92.0,3844.0,62.0,92.0,1205.0,5291.0,6496.0,0.0,0.0,126.0,64.0,126.0,64.0,0.0,98.0,98.0,,0.0,0.0,3996.0,1023018.0,,,14813.0,,,1037831.0,2009,SEP,3.0,2009-09-01,0.0,3996.0,0.0
Mariposa,104.0,0.0,0.0,422.0,0.0,0.0,526.0,0.0,0.0,290.0,837.0,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,558.0,173691.0,,,0.0,,,173691.0,2009,SEP,3.0,2009-09-01,0.0,558.0,0.0
Mendocino,677.0,0.0,0.0,4687.0,23.0,8.0,5364.0,23.0,8.0,1776.0,8580.0,10356.0,0.0,0.0,74.0,24.0,74.0,24.0,0.0,10.0,10.0,,0.0,0.0,5352.0,1555131.0,,,4391.0,,,1559522.0,2009,SEP,3.0,2009-09-01,0.0,5352.0,0.0
Merced,4870.0,19.0,1.0,10827.0,82.0,3.0,15697.0,101.0,4.0,13203.0,28227.0,41430.0,52.0,21.0,289.0,90.0,341.0,111.0,1.0,3.0,4.0,,0.0,0.0,16786.0,5886776.0,,,13115.0,,,5899891.0,2009,SEP,3.0,2009-09-01,0.0,16786.0,0.0
Modoc,65.0,0.0,0.0,313.0,0.0,0.0,378.0,0.0,0.0,179.0,760.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,378.0,124591.0,,,0.0,,,124591.0,2009,SEP,3.0,2009-09-01,0.0,378.0,0.0
Mono,17.0,0.0,0.0,240.0,1.0,0.0,257.0,1.0,0.0,50.0,379.0,429.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,288.0,69918.0,,,200.0,,,70118.0,2009,SEP,3.0,2009-09-01,0.0,288.0,0.0
Monterey,1981.0,0.0,0.0,9227.0,62.0,7.0,11208.0,62.0,7.0,5457.0,21441.0,26898.0,0.0,0.0,203.0,64.0,203.0,64.0,0.0,8.0,8.0,,0.0,0.0,12097.0,3747965.0,,,5481.0,,,3753446.0,2009,SEP,3.0,2009-09-01,0.0,12097.0,0.0
Napa,265.0,0.0,0.0,1849.0,9.0,6.0,2114.0,9.0,6.0,665.0,3995.0,4660.0,0.0,0.0,20.0,10.0,20.0,10.0,0.0,8.0,8.0,,0.0,0.0,2182.0,676742.0,,,2439.0,,,679181.0,2009,SEP,3.0,2009-09-01,0.0,2182.0,0.0
Nevada,365.0,0.0,0.0,1696.0,0.0,0.0,2061.0,0.0,0.0,1002.0,3376.0,4378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2257.0,675770.0,,,0.0,,,675770.0,2009,SEP,3.0,2009-09-01,0.0,2257.0,0.0
Orange,12618.0,190.0,1.0,40819.0,1107.0,360.0,53437.0,1297.0,361.0,31902.0,96992.0,128894.0,433.0,231.0,2879.0,1421.0,3312.0,1652.0,3.0,466.0,469.0,,0.0,0.0,60298.0,18691430.0,,,221042.0,,,18912472.0,2009,SEP,3.0,2009-09-01,0.0,60298.0,0.0
Placer,1115.0,28.0,1.0,4223.0,33.0,24.0,5338.0,61.0,25.0,3043.0,9541.0,12584.0,59.0,39.0,102.0,41.0,161.0,80.0,1.0,32.0,33.0,,0.0,0.0,5620.0,1787738.0,,,13005.0,,,1800743.0,2009,SEP,3.0,2009-09-01,0.0,5620.0,0.0
Plumas,78.0,0.0,0.0,328.0,0.0,0.0,406.0,0.0,0.0,204.0,793.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,448.0,137372.0,,,0.0,,,137372.0,2009,SEP,3.0,2009-09-01,0.0,448.0,0.0
Riverside,17514.0,195.0,2.0,47091.0,1008.0,175.0,64605.0,1203.0,177.0,48071.0,126156.0,174227.0,518.0,212.0,3191.0,1107.0,3709.0,1319.0,2.0,209.0,211.0,,0.0,0.0,70429.0,24613782.0,,,170215.0,,,24783997.0,2009,SEP,3.0,2009-09-01,0.0,70429.0,0.0
Sacramento,18952.0,652.0,7.0,48166.0,765.0,272.0,67118.0,1417.0,279.0,48903.0,109318.0,158221.0,1594.0,977.0,2020.0,1089.0,3614.0,2066.0,8.0,348.0,356.0,,0.0,0.0,73781.0,24444765.0,,,272284.0,,,24717049.0,2009,SEP,3.0,2009-09-01,0.0,73781.0,0.0
San Benito,352.0,0.0,0.0,1699.0,14.0,3.0,2051.0,14.0,3.0,1028.0,3801.0,4829.0,0.0,0.0,47.0,19.0,47.0,19.0,0.0,4.0,4.0,,0.0,0.0,2068.0,717963.0,,,2464.0,,,720427.0,2009,SEP,3.0,2009-09-01,0.0,2068.0,0.0
San Bernardino,25286.0,273.0,2.0,68562.0,1146.0,362.0,93848.0,1419.0,364.0,68493.0,178910.0,247403.0,746.0,311.0,3458.0,1304.0,4204.0,1615.0,2.0,456.0,458.0,,0.0,0.0,103805.0,35889701.0,,,255565.0,,,36145266.0,2009,SEP,3.0,2009-09-01,0.0,103805.0,0.0
San Diego,17347.0,386.0,3.0,41030.0,891.0,312.0,58377.0,1277.0,315.0,47146.0,97131.0,144277.0,918.0,450.0,2378.0,1018.0,3296.0,1468.0,3.0,391.0,394.0,,0.0,0.0,67016.0,21732303.0,,,216207.0,,,21948510.0,2009,SEP,3.0,2009-09-01,0.0,67016.0,0.0
