county,consortium,month,year,federal_fiscal_year,state_fiscal_year,qtr_medical_rcv_calfresh_pct,qtr_calfresh_persons_rcv_medical,qtr_calfresh_persons_rcv_medical_pct,quarter,fulldate
Nevada,C-IV,JAN,2017,2017.0,2017.0,0.277683804728,7059.0,0.930529923543,1.0,2017-01-01
Orange,CalWIN,JAN,2017,2017.0,2017.0,0.253824366897,234619.0,0.930285764133,1.0,2017-01-01
Placer,CalWIN,JAN,2017,2017.0,2017.0,0.230831630345,14797.0,0.88477636929,1.0,2017-01-01
Plumas,C-IV,JAN,2017,2017.0,2017.0,0.307490752158,1995.0,0.903532608696,1.0,2017-01-01
Riverside,C-IV,JAN,2017,2017.0,2017.0,0.300227265812,256546.0,0.907456076743,1.0,2017-01-01
Sacramento,CalWIN,JAN,2017,2017.0,2017.0,0.352188339669,199757.0,0.935945611635,1.0,2017-01-01
San Benito,C-IV,JAN,2017,2017.0,2017.0,0.265325029595,5155.0,0.957466567608,1.0,2017-01-01
San Bernardino,C-IV,JAN,2017,2017.0,2017.0,0.389257407142,348102.0,0.919598348378,1.0,2017-01-01
San Diego,CalWIN,JAN,2017,2017.0,2017.0,0.284720948513,260793.0,0.913908746846,1.0,2017-01-01
San Francisco,CalWIN,JAN,2017,2017.0,2017.0,0.216671846887,49495.0,0.921831930269,1.0,2017-01-01
San Joaquin,C-IV,JAN,2017,2017.0,2017.0,0.357647818084,108618.0,0.96024399947,1.0,2017-01-01
San Luis Obispo,CalWIN,JAN,2017,2017.0,2017.0,0.272629878956,17050.0,0.939911797133,1.0,2017-01-01
San Mateo,CalWIN,JAN,2017,2017.0,2017.0,0.167973935853,26191.0,0.933825364567,1.0,2017-01-01
Santa Barbara,CalWIN,JAN,2017,2017.0,2017.0,0.265732582858,39752.0,0.955783703205,1.0,2017-01-01
Santa Clara,CalWIN,JAN,2017,2017.0,2017.0,0.210076166686,94024.0,0.952710986817,1.0,2017-01-01
Santa Cruz,CalWIN,JAN,2017,2017.0,2017.0,0.321758593525,25732.0,0.939192641799,1.0,2017-01-01
Shasta,C-IV,JAN,2017,2017.0,2017.0,0.35718891038,23268.0,0.946392255755,1.0,2017-01-01
Sierra,C-IV,JAN,2017,2017.0,2017.0,0.318857142857,279.0,0.955479452055,1.0,2017-01-01
Siskiyou,C-IV,JAN,2017,2017.0,2017.0,0.340787304204,6614.0,0.964561761703,1.0,2017-01-01
Solano,CalWIN,JAN,2017,2017.0,2017.0,0.309294605152,39037.0,0.934100643679,1.0,2017-01-01
Sonoma,CalWIN,JAN,2017,2017.0,2017.0,0.236193041943,30510.0,0.931375541852,1.0,2017-01-01
Stanislaus,C-IV,JAN,2017,2017.0,2017.0,0.329571402953,82701.0,0.95993174933,1.0,2017-01-01
Sutter,C-IV,JAN,2017,2017.0,2017.0,0.294633965585,12722.0,0.965103929601,1.0,2017-01-01
Tehama,C-IV,JAN,2017,2017.0,2017.0,0.338739191274,9441.0,0.965436138664,1.0,2017-01-01
Trinity,C-IV,JAN,2017,2017.0,2017.0,0.327119309262,1667.0,0.931805477921,1.0,2017-01-01
Tulare,CalWIN,JAN,2017,2017.0,2017.0,0.461048653395,120774.0,0.968601881481,1.0,2017-01-01
Tuolumne,C-IV,JAN,2017,2017.0,2017.0,0.355911074174,5139.0,0.933175957872,1.0,2017-01-01
Ventura,CalWIN,JAN,2017,2017.0,2017.0,0.292653039406,71170.0,0.931446968904,1.0,2017-01-01
Yolo,CalWIN,JAN,2017,2017.0,2017.0,0.312894619094,18881.0,0.923954000489,1.0,2017-01-01
Yuba,C-IV,JAN,2017,2017.0,2017.0,0.383682236205,12683.0,0.959815347359,1.0,2017-01-01
California,n/a,APR,2017,2017.0,2017.0,0.289138067464,3920745.0,0.93352538397,2.0,2017-04-01
Alameda,CalWIN,APR,2017,2017.0,2017.0,0.230993941952,102875.0,0.929061681568,2.0,2017-04-01
Alpine,C-IV,APR,2017,2017.0,2017.0,0.417867435159,145.0,0.97972972973,2.0,2017-04-01
Amador,C-IV,APR,2017,2017.0,2017.0,0.340145642471,2896.0,0.921412663061,2.0,2017-04-01
Butte,C-IV,APR,2017,2017.0,2017.0,0.352627354705,29876.0,0.941213534119,2.0,2017-04-01
Calaveras,C-IV,APR,2017,2017.0,2017.0,0.384128256513,4792.0,0.930304795185,2.0,2017-04-01
Colusa,C-IV,APR,2017,2017.0,2017.0,0.17217630854,1625.0,0.971309025702,2.0,2017-04-01
Contra Costa,CalWIN,APR,2017,2017.0,2017.0,0.217079001702,59929.0,0.932094253052,2.0,2017-04-01
Del Norte,C-IV,APR,2017,2017.0,2017.0,0.419658189549,5132.0,0.971050141911,2.0,2017-04-01
El Dorado,C-IV,APR,2017,2017.0,2017.0,0.294030988062,11576.0,0.929052969502,2.0,2017-04-01
Fresno,CalWIN,APR,2017,2017.0,2017.0,0.436548939326,216654.0,0.953553367634,2.0,2017-04-01
Glenn,C-IV,APR,2017,2017.0,2017.0,0.271894810988,3474.0,0.972564389698,2.0,2017-04-01
Humboldt,C-IV,APR,2017,2017.0,2017.0,0.337666672523,19221.0,0.918434633028,2.0,2017-04-01
Imperial,C-IV,APR,2017,2017.0,2017.0,0.418004462201,40281.0,0.964306233841,2.0,2017-04-01
Inyo,C-IV,APR,2017,2017.0,2017.0,0.322326775021,1884.0,0.942942942943,2.0,2017-04-01
Kern,C-IV,APR,2017,2017.0,2017.0,0.373555954096,156635.0,0.961204489528,2.0,2017-04-01
Kings,C-IV,APR,2017,2017.0,2017.0,0.403624579933,23541.0,0.963925968389,2.0,2017-04-01
Lake,C-IV,APR,2017,2017.0,2017.0,0.353275501047,11810.0,0.964790458296,2.0,2017-04-01
Lassen,C-IV,APR,2017,2017.0,2017.0,0.365114022319,3010.0,0.937402678293,2.0,2017-04-01
Los Angeles,LRS,APR,2017,2017.0,2017.0,0.247270502347,995379.0,0.919670781589,2.0,2017-04-01
Madera,C-IV,APR,2017,2017.0,2017.0,0.391063655956,27762.0,0.969377422396,2.0,2017-04-01
Marin,C-IV,APR,2017,2017.0,2017.0,0.197638710213,9525.0,0.948988741656,2.0,2017-04-01
Mariposa,C-IV,APR,2017,2017.0,2017.0,0.371416701288,1788.0,0.951063829787,2.0,2017-04-01
Mendocino,C-IV,APR,2017,2017.0,2017.0,0.274394299287,11552.0,0.957718454651,2.0,2017-04-01
Merced,C-IV,APR,2017,2017.0,2017.0,0.381709642885,53839.0,0.972560424871,2.0,2017-04-01
Modoc,C-IV,APR,2017,2017.0,2017.0,0.353013530135,1148.0,0.953488372093,2.0,2017-04-01
Mono,C-IV,APR,2017,2017.0,2017.0,0.158734309623,607.0,0.875901875902,2.0,2017-04-01
Monterey,C-IV,APR,2017,2017.0,2017.0,0.26514924313,50394.0,0.971488057371,2.0,2017-04-01
Napa,C-IV,APR,2017,2017.0,2017.0,0.196480671043,6465.0,0.950176366843,2.0,2017-04-01
Nevada,C-IV,APR,2017,2017.0,2017.0,0.274425969913,6932.0,0.93209627538,2.0,2017-04-01
Orange,CalWIN,APR,2017,2017.0,2017.0,0.24815249892,225822.0,0.931002069608,2.0,2017-04-01
Placer,CalWIN,APR,2017,2017.0,2017.0,0.229047117456,14569.0,0.889384042488,2.0,2017-04-01
Plumas,C-IV,APR,2017,2017.0,2017.0,0.306131787675,2007.0,0.911030413073,2.0,2017-04-01
Riverside,C-IV,APR,2017,2017.0,2017.0,0.292884554074,248041.0,0.911061321188,2.0,2017-04-01
Sacramento,CalWIN,APR,2017,2017.0,2017.0,0.349311629815,197600.0,0.937910869988,2.0,2017-04-01
San Benito,C-IV,APR,2017,2017.0,2017.0,0.262367810162,5086.0,0.965451784358,2.0,2017-04-01
San Bernardino,C-IV,APR,2017,2017.0,2017.0,0.37902386858,338474.0,0.922589226819,2.0,2017-04-01
San Diego,CalWIN,APR,2017,2017.0,2017.0,0.280092030761,252729.0,0.915708007087,2.0,2017-04-01
San Francisco,CalWIN,APR,2017,2017.0,2017.0,0.214762309299,48538.0,0.923548215237,2.0,2017-04-01
San Joaquin,C-IV,APR,2017,2017.0,2017.0,0.350944823376,105786.0,0.960485935826,2.0,2017-04-01
San Luis Obispo,CalWIN,APR,2017,2017.0,2017.0,0.271733143246,16773.0,0.93751048013,2.0,2017-04-01
San Mateo,CalWIN,APR,2017,2017.0,2017.0,0.161959594388,24980.0,0.928348446559,2.0,2017-04-01
Santa Barbara,CalWIN,APR,2017,2017.0,2017.0,0.261305726094,39072.0,0.955632734921,2.0,2017-04-01
Santa Clara,CalWIN,APR,2017,2017.0,2017.0,0.20277672067,89517.0,0.952551715332,2.0,2017-04-01
Santa Cruz,CalWIN,APR,2017,2017.0,2017.0,0.321406515849,25502.0,0.937849367461,2.0,2017-04-01
Shasta,C-IV,APR,2017,2017.0,2017.0,0.348010004014,22542.0,0.945276135363,2.0,2017-04-01
Sierra,C-IV,APR,2017,2017.0,2017.0,0.308235294118,262.0,0.942446043165,2.0,2017-04-01
Siskiyou,C-IV,APR,2017,2017.0,2017.0,0.331167156635,6421.0,0.962957408518,2.0,2017-04-01
Solano,CalWIN,APR,2017,2017.0,2017.0,0.306877374064,38294.0,0.936558403444,2.0,2017-04-01
Sonoma,CalWIN,APR,2017,2017.0,2017.0,0.228935762669,29641.0,0.932810926485,2.0,2017-04-01
Stanislaus,C-IV,APR,2017,2017.0,2017.0,0.322252590097,81120.0,0.961342466403,2.0,2017-04-01
Sutter,C-IV,APR,2017,2017.0,2017.0,0.290599461261,12730.0,0.964467005076,2.0,2017-04-01
Tehama,C-IV,APR,2017,2017.0,2017.0,0.332818893116,9273.0,0.966340141726,2.0,2017-04-01
Trinity,C-IV,APR,2017,2017.0,2017.0,0.33320111067,1680.0,0.951841359773,2.0,2017-04-01
Tulare,CalWIN,APR,2017,2017.0,2017.0,0.456881389258,118971.0,0.96981430458,2.0,2017-04-01
Tuolumne,C-IV,APR,2017,2017.0,2017.0,0.341613617492,4937.0,0.941995802328,2.0,2017-04-01
Ventura,CalWIN,APR,2017,2017.0,2017.0,0.287244848905,68715.0,0.933120586638,2.0,2017-04-01
Yolo,CalWIN,APR,2017,2017.0,2017.0,0.305087567424,18326.0,0.920026105728,2.0,2017-04-01
Yuba,C-IV,APR,2017,2017.0,2017.0,0.379960766561,12590.0,0.964159901976,2.0,2017-04-01
California,n/a,JUL,2017,2017.0,2018.0,0.289242622375,3892036.0,0.933413147573,3.0,2017-07-01
Alameda,CalWIN,JUL,2017,2017.0,2018.0,0.231980316465,102581.0,0.930001269243,3.0,2017-07-01
Alpine,C-IV,JUL,2017,2017.0,2018.0,0.420245398773,137.0,0.971631205674,3.0,2017-07-01
Amador,C-IV,JUL,2017,2017.0,2018.0,0.33719264741,2825.0,0.927141450607,3.0,2017-07-01
Butte,C-IV,JUL,2017,2017.0,2018.0,0.353387194076,29875.0,0.93869791994,3.0,2017-07-01
Calaveras,C-IV,JUL,2017,2017.0,2018.0,0.380328669053,4675.0,0.927211424038,3.0,2017-07-01
Colusa,C-IV,JUL,2017,2017.0,2018.0,0.164898132428,1554.0,0.971857410882,3.0,2017-07-01
Contra Costa,CalWIN,JUL,2017,2017.0,2018.0,0.219318327035,60068.0,0.930291626012,3.0,2017-07-01
Del Norte,C-IV,JUL,2017,2017.0,2018.0,0.420388902449,5167.0,0.973069679849,3.0,2017-07-01
El Dorado,C-IV,JUL,2017,2017.0,2018.0,0.292228955543,11477.0,0.930064829822,3.0,2017-07-01
Fresno,CalWIN,JUL,2017,2017.0,2018.0,0.431957719099,213318.0,0.953487332606,3.0,2017-07-01
Glenn,C-IV,JUL,2017,2017.0,2018.0,0.263738844528,3369.0,0.970054707745,3.0,2017-07-01
Humboldt,C-IV,JUL,2017,2017.0,2018.0,0.341328315018,19226.0,0.923084309583,3.0,2017-07-01
Imperial,C-IV,JUL,2017,2017.0,2018.0,0.425289268227,40909.0,0.965472481828,3.0,2017-07-01
Inyo,C-IV,JUL,2017,2017.0,2018.0,0.325903825904,1857.0,0.944077275038,3.0,2017-07-01
Kern,C-IV,JUL,2017,2017.0,2018.0,0.373713824241,155487.0,0.957556087918,3.0,2017-07-01
Kings,C-IV,JUL,2017,2017.0,2018.0,0.398503225806,23163.0,0.962238285145,3.0,2017-07-01
Lake,C-IV,JUL,2017,2017.0,2018.0,0.346788608198,11641.0,0.964777059506,3.0,2017-07-01
Lassen,C-IV,JUL,2017,2017.0,2018.0,0.368941403424,3060.0,0.939803439803,3.0,2017-07-01
Los Angeles,LRS,JUL,2017,2017.0,2018.0,0.251096634849,1002603.0,0.923447822959,3.0,2017-07-01
Madera,C-IV,JUL,2017,2017.0,2018.0,0.383596947084,27090.0,0.969161419576,3.0,2017-07-01
Marin,C-IV,JUL,2017,2017.0,2018.0,0.196149142987,9464.0,0.947347347347,3.0,2017-07-01
Mariposa,C-IV,JUL,2017,2017.0,2018.0,0.361676159479,1778.0,0.942735949099,3.0,2017-07-01
Mendocino,C-IV,JUL,2017,2017.0,2018.0,0.273449355083,11533.0,0.955667882002,3.0,2017-07-01
Merced,C-IV,JUL,2017,2017.0,2018.0,0.380445057249,53529.0,0.971717465101,3.0,2017-07-01
Modoc,C-IV,JUL,2017,2017.0,2018.0,0.347046087225,1122.0,0.953271028037,3.0,2017-07-01
Mono,C-IV,JUL,2017,2017.0,2018.0,0.162390901878,614.0,0.89114658926,3.0,2017-07-01
Monterey,C-IV,JUL,2017,2017.0,2018.0,0.228509858396,43264.0,0.967203952516,3.0,2017-07-01
Napa,C-IV,JUL,2017,2017.0,2018.0,0.187339055794,6111.0,0.949797948399,3.0,2017-07-01
Nevada,C-IV,JUL,2017,2017.0,2018.0,0.267816363493,6802.0,0.928347208953,3.0,2017-07-01
Orange,CalWIN,JUL,2017,2017.0,2018.0,0.247486402211,223502.0,0.929353159357,3.0,2017-07-01
Placer,CalWIN,JUL,2017,2017.0,2018.0,0.228224776501,14296.0,0.877863064169,3.0,2017-07-01
Plumas,C-IV,JUL,2017,2017.0,2018.0,0.287295330503,1895.0,0.920796890185,3.0,2017-07-01
Riverside,C-IV,JUL,2017,2017.0,2018.0,0.295146895132,248452.0,0.909647420642,3.0,2017-07-01
Sacramento,CalWIN,JUL,2017,2017.0,2018.0,0.352819224464,196050.0,0.935634279387,3.0,2017-07-01
San Benito,C-IV,JUL,2017,2017.0,2018.0,0.251207983193,4783.0,0.965092816788,3.0,2017-07-01
San Bernardino,C-IV,JUL,2017,2017.0,2018.0,0.378924147675,336845.0,0.920263584232,3.0,2017-07-01
San Diego,CalWIN,JUL,2017,2017.0,2018.0,0.279858193365,251979.0,0.916377244311,3.0,2017-07-01
San Francisco,CalWIN,JUL,2017,2017.0,2018.0,0.217059933194,48672.0,0.921364479612,3.0,2017-07-01
San Joaquin,C-IV,JUL,2017,2017.0,2018.0,0.346260304971,104206.0,0.959893146647,3.0,2017-07-01
San Luis Obispo,CalWIN,JUL,2017,2017.0,2018.0,0.268153944794,16311.0,0.934834938102,3.0,2017-07-01
San Mateo,CalWIN,JUL,2017,2017.0,2018.0,0.160289704714,24411.0,0.925009473285,3.0,2017-07-01
Santa Barbara,CalWIN,JUL,2017,2017.0,2018.0,0.244407455384,36415.0,0.951553476704,3.0,2017-07-01
Santa Clara,CalWIN,JUL,2017,2017.0,2018.0,0.203340875287,87085.0,0.951405504026,3.0,2017-07-01
Santa Cruz,CalWIN,JUL,2017,2017.0,2018.0,0.303180131171,23853.0,0.935191719595,3.0,2017-07-01
Shasta,C-IV,JUL,2017,2017.0,2018.0,0.350700341212,22509.0,0.94567683388,3.0,2017-07-01
Sierra,C-IV,JUL,2017,2017.0,2018.0,0.298143851508,257.0,0.944852941176,3.0,2017-07-01
Siskiyou,C-IV,JUL,2017,2017.0,2018.0,0.319989615784,6163.0,0.962517569889,3.0,2017-07-01
Solano,CalWIN,JUL,2017,2017.0,2018.0,0.309667673716,37925.0,0.934067287326,3.0,2017-07-01
Sonoma,CalWIN,JUL,2017,2017.0,2018.0,0.226045925903,29079.0,0.930706695686,3.0,2017-07-01
Stanislaus,C-IV,JUL,2017,2017.0,2018.0,0.318963299012,80573.0,0.960723526536,3.0,2017-07-01
Sutter,C-IV,JUL,2017,2017.0,2018.0,0.281735392012,12189.0,0.962796208531,3.0,2017-07-01
Tehama,C-IV,JUL,2017,2017.0,2018.0,0.332538392051,9203.0,0.962254286909,3.0,2017-07-01
Trinity,C-IV,JUL,2017,2017.0,2018.0,0.328974254189,1610.0,0.947058823529,3.0,2017-07-01
Tulare,CalWIN,JUL,2017,2017.0,2018.0,0.450956896319,117040.0,0.968633617479,3.0,2017-07-01
Tuolumne,C-IV,JUL,2017,2017.0,2018.0,0.334833356771,4762.0,0.939065273122,3.0,2017-07-01
Ventura,CalWIN,JUL,2017,2017.0,2018.0,0.28329053636,66856.0,0.935166664335,3.0,2017-07-01
Yolo,CalWIN,JUL,2017,2017.0,2018.0,0.303285438198,18047.0,0.923167425444,3.0,2017-07-01
Yuba,C-IV,JUL,2017,2017.0,2018.0,0.386517738225,12769.0,0.962826119741,3.0,2017-07-01
California,n/a,OCT,2017,2018.0,2018.0,0.291,3907366.0,0.933,4.0,2017-10-01
Alameda,CalWIN,OCT,2017,2018.0,2018.0,0.230873527952,102337.0,0.927360379872,4.0,2017-10-01
Alpine,C-IV,OCT,2017,2018.0,2018.0,0.422155688623,141.0,0.979166666667,4.0,2017-10-01
Amador,C-IV,OCT,2017,2018.0,2018.0,0.341392998917,2838.0,0.927147990853,4.0,2017-10-01
Butte,C-IV,OCT,2017,2018.0,2018.0,0.351537815225,29706.0,0.934797658758,4.0,2017-10-01
Calaveras,C-IV,OCT,2017,2018.0,2018.0,0.383554939228,4702.0,0.925226288863,4.0,2017-10-01
Colusa,C-IV,OCT,2017,2018.0,2018.0,0.157556608741,1496.0,0.974592833876,4.0,2017-10-01
Contra Costa,CalWIN,OCT,2017,2018.0,2018.0,0.221608901861,60743.0,0.929659162216,4.0,2017-10-01
Del Norte,C-IV,OCT,2017,2018.0,2018.0,0.418561221176,5155.0,0.973927829208,4.0,2017-10-01
El Dorado,C-IV,OCT,2017,2018.0,2018.0,0.287790100637,11210.0,0.930058906496,4.0,2017-10-01
Fresno,CalWIN,OCT,2017,2018.0,2018.0,0.430413930044,211344.0,0.951241577661,4.0,2017-10-01
Glenn,C-IV,OCT,2017,2018.0,2018.0,0.263888888889,3382.0,0.971002009762,4.0,2017-10-01
Humboldt,C-IV,OCT,2017,2018.0,2018.0,0.338802384554,19039.0,0.921673040616,4.0,2017-10-01
Imperial,C-IV,OCT,2017,2018.0,2018.0,0.426248077483,41017.0,0.966379229102,4.0,2017-10-01
Inyo,C-IV,OCT,2017,2018.0,2018.0,0.31966787753,1848.0,0.953560371517,4.0,2017-10-01
Kern,C-IV,OCT,2017,2018.0,2018.0,0.371048980795,153523.0,0.955951854642,4.0,2017-10-01
Kings,C-IV,OCT,2017,2018.0,2018.0,0.392022078991,22869.0,0.962581025339,4.0,2017-10-01
Lake,C-IV,OCT,2017,2018.0,2018.0,0.352920343535,11958.0,0.959865146894,4.0,2017-10-01
Lassen,C-IV,OCT,2017,2018.0,2018.0,0.357238361493,2939.0,0.93124207858,4.0,2017-10-01
Los Angeles,LRS,OCT,2017,2018.0,2018.0,0.261192952596,1038604.0,0.926434134319,4.0,2017-10-01
Madera,C-IV,OCT,2017,2018.0,2018.0,0.376505131209,26672.0,0.968271255355,4.0,2017-10-01
Marin,C-IV,OCT,2017,2018.0,2018.0,0.19606826618,9455.0,0.945689137828,4.0,2017-10-01
Mariposa,C-IV,OCT,2017,2018.0,2018.0,0.365858545382,1826.0,0.943669250646,4.0,2017-10-01
Mendocino,C-IV,OCT,2017,2018.0,2018.0,0.271686761146,11560.0,0.949564645967,4.0,2017-10-01
Merced,C-IV,OCT,2017,2018.0,2018.0,0.377154227998,52501.0,0.969852031109,4.0,2017-10-01
Modoc,C-IV,OCT,2017,2018.0,2018.0,0.351800554017,1143.0,0.943069306931,4.0,2017-10-01
Mono,C-IV,OCT,2017,2018.0,2018.0,0.173263216164,626.0,0.874301675978,4.0,2017-10-01
Monterey,C-IV,OCT,2017,2018.0,2018.0,0.221189175373,41538.0,0.967124563446,4.0,2017-10-01
Napa,C-IV,OCT,2017,2018.0,2018.0,0.192759507795,6219.0,0.936737460461,4.0,2017-10-01
Nevada,C-IV,OCT,2017,2018.0,2018.0,0.262337864683,6735.0,0.925773195876,4.0,2017-10-01
Orange,CalWIN,OCT,2017,2018.0,2018.0,0.246583266807,222083.0,0.929781666702,4.0,2017-10-01
Placer,CalWIN,OCT,2017,2018.0,2018.0,0.225646492546,13970.0,0.865765989093,4.0,2017-10-01
Plumas,C-IV,OCT,2017,2018.0,2018.0,0.286086823132,1865.0,0.901401643306,4.0,2017-10-01
Riverside,C-IV,OCT,2017,2018.0,2018.0,0.2969040828,248683.0,0.908105956589,4.0,2017-10-01
Sacramento,CalWIN,OCT,2017,2018.0,2018.0,0.353748267288,195482.0,0.935504094105,4.0,2017-10-01
San Benito,C-IV,OCT,2017,2018.0,2018.0,0.24627889792,4666.0,0.968451639685,4.0,2017-10-01
San Bernardino,C-IV,OCT,2017,2018.0,2018.0,0.375824235493,332229.0,0.918406612393,4.0,2017-10-01
San Diego,CalWIN,OCT,2017,2018.0,2018.0,0.281006036441,253008.0,0.914505477823,4.0,2017-10-01
San Francisco,CalWIN,OCT,2017,2018.0,2018.0,0.218325191403,48535.0,0.920164562242,4.0,2017-10-01
San Joaquin,C-IV,OCT,2017,2018.0,2018.0,0.341101659536,102133.0,0.960302759626,4.0,2017-10-01
San Luis Obispo,CalWIN,OCT,2017,2018.0,2018.0,0.26615320911,16069.0,0.930942587336,4.0,2017-10-01
San Mateo,CalWIN,OCT,2017,2018.0,2018.0,0.158393436115,23938.0,0.926823602292,4.0,2017-10-01
Santa Barbara,CalWIN,OCT,2017,2018.0,2018.0,0.244328377125,36628.0,0.944751096208,4.0,2017-10-01
Santa Clara,CalWIN,OCT,2017,2018.0,2018.0,0.200719112704,85690.0,0.95201590952,4.0,2017-10-01
Santa Cruz,CalWIN,OCT,2017,2018.0,2018.0,0.298695646609,23335.0,0.932095066906,4.0,2017-10-01
Shasta,C-IV,OCT,2017,2018.0,2018.0,0.349981294426,22452.0,0.947141953174,4.0,2017-10-01
Sierra,C-IV,OCT,2017,2018.0,2018.0,0.299659477866,264.0,0.94623655914,4.0,2017-10-01
Siskiyou,C-IV,OCT,2017,2018.0,2018.0,0.322973186535,6131.0,0.958567854909,4.0,2017-10-01
Solano,CalWIN,OCT,2017,2018.0,2018.0,0.308701097768,37710.0,0.931594159935,4.0,2017-10-01
Sonoma,CalWIN,OCT,2017,2018.0,2018.0,0.226717119776,28879.0,0.926380958491,4.0,2017-10-01
Stanislaus,C-IV,OCT,2017,2018.0,2018.0,0.313488236038,79305.0,0.962649607924,4.0,2017-10-01
Sutter,C-IV,OCT,2017,2018.0,2018.0,0.281441808659,11876.0,0.962086843811,4.0,2017-10-01
Tehama,C-IV,OCT,2017,2018.0,2018.0,0.324343917645,8948.0,0.962771680654,4.0,2017-10-01
Trinity,C-IV,OCT,2017,2018.0,2018.0,0.335814722911,1624.0,0.932797242964,4.0,2017-10-01
Tulare,CalWIN,OCT,2017,2018.0,2018.0,0.449159265792,116626.0,0.968895904295,4.0,2017-10-01
Tuolumne,C-IV,OCT,2017,2018.0,2018.0,0.329579472559,4624.0,0.941176470588,4.0,2017-10-01
Ventura,CalWIN,OCT,2017,2018.0,2018.0,0.285664573078,67314.0,0.939706559826,4.0,2017-10-01
Yolo,CalWIN,OCT,2017,2018.0,2018.0,0.29772347006,17616.0,0.903616311875,4.0,2017-10-01
Yuba,C-IV,OCT,2017,2018.0,2018.0,0.379721189029,12557.0,0.959501795675,4.0,2017-10-01
California,n/a,JAN,2018,2018.0,2018.0,0.29,3882994.0,0.934,1.0,2018-01-01
Alameda,CalWIN,JAN,2018,2018.0,2018.0,0.2270274439,100088.0,0.927015411974,1.0,2018-01-01
Alpine,C-IV,JAN,2018,2018.0,2018.0,0.410876132931,136.0,0.964539007092,1.0,2018-01-01
Amador,C-IV,JAN,2018,2018.0,2018.0,0.329465247039,2754.0,0.922613065327,1.0,2018-01-01
Butte,C-IV,JAN,2018,2018.0,2018.0,0.351292647991,29921.0,0.932612286881,1.0,2018-01-01
Calaveras,C-IV,JAN,2018,2018.0,2018.0,0.383511673152,4731.0,0.9280109847,1.0,2018-01-01
Colusa,C-IV,JAN,2018,2018.0,2018.0,0.155791864547,1509.0,0.970418006431,1.0,2018-01-01
Contra Costa,CalWIN,JAN,2018,2018.0,2018.0,0.218282155156,59648.0,0.927824788452,1.0,2018-01-01
Del Norte,C-IV,JAN,2018,2018.0,2018.0,0.413977622831,5106.0,0.972015990862,1.0,2018-01-01
El Dorado,C-IV,JAN,2018,2018.0,2018.0,0.276849031003,10814.0,0.930316586373,1.0,2018-01-01
Fresno,CalWIN,JAN,2018,2018.0,2018.0,0.430164728327,211050.0,0.950688522818,1.0,2018-01-01
Glenn,C-IV,JAN,2018,2018.0,2018.0,0.267546256538,3427.0,0.974964438122,1.0,2018-01-01
Humboldt,C-IV,JAN,2018,2018.0,2018.0,0.335072075565,19014.0,0.926337328267,1.0,2018-01-01
Imperial,C-IV,JAN,2018,2018.0,2018.0,0.413470388104,39983.0,0.96577294686,1.0,2018-01-01
Inyo,C-IV,JAN,2018,2018.0,2018.0,0.323197813461,1892.0,0.944583125312,1.0,2018-01-01
Kern,C-IV,JAN,2018,2018.0,2018.0,0.368439285091,154218.0,0.958757118345,1.0,2018-01-01
Kings,C-IV,JAN,2018,2018.0,2018.0,0.394090839785,23262.0,0.9649879698,1.0,2018-01-01
Lake,C-IV,JAN,2018,2018.0,2018.0,0.335902507126,11549.0,0.968307202146,1.0,2018-01-01
Lassen,C-IV,JAN,2018,2018.0,2018.0,0.356821771352,2937.0,0.938038965187,1.0,2018-01-01
Los Angeles,LRS,JAN,2018,2018.0,2018.0,0.26232598145,1043671.0,0.929057786205,1.0,2018-01-01
Madera,C-IV,JAN,2018,2018.0,2018.0,0.377268974011,26957.0,0.970688848079,1.0,2018-01-01
Marin,C-IV,JAN,2018,2018.0,2018.0,0.196114096734,9488.0,0.94756816139,1.0,2018-01-01
Mariposa,C-IV,JAN,2018,2018.0,2018.0,0.367714800721,1836.0,0.937212863706,1.0,2018-01-01
Mendocino,C-IV,JAN,2018,2018.0,2018.0,0.263452163667,11403.0,0.957752393751,1.0,2018-01-01
Merced,C-IV,JAN,2018,2018.0,2018.0,0.37627040732,52387.0,0.969357733657,1.0,2018-01-01
Modoc,C-IV,JAN,2018,2018.0,2018.0,0.362016908213,1199.0,0.953100158983,1.0,2018-01-01
Mono,C-IV,JAN,2018,2018.0,2018.0,0.174620689655,633.0,0.884078212291,1.0,2018-01-01
Monterey,C-IV,JAN,2018,2018.0,2018.0,0.250058219541,47246.0,0.967739292518,1.0,2018-01-01
Napa,C-IV,JAN,2018,2018.0,2018.0,0.186699978409,6053.0,0.952628265659,1.0,2018-01-01
Nevada,C-IV,JAN,2018,2018.0,2018.0,0.254429077609,6678.0,0.923779222576,1.0,2018-01-01
Orange,CalWIN,JAN,2018,2018.0,2018.0,0.242223329401,218289.0,0.930457281206,1.0,2018-01-01
Placer,CalWIN,JAN,2018,2018.0,2018.0,0.219866999169,13754.0,0.867158438938,1.0,2018-01-01
Plumas,C-IV,JAN,2018,2018.0,2018.0,0.301017354877,2012.0,0.895814781834,1.0,2018-01-01
Riverside,C-IV,JAN,2018,2018.0,2018.0,0.28880945442,242792.0,0.911131709404,1.0,2018-01-01
Sacramento,CalWIN,JAN,2018,2018.0,2018.0,0.350184161727,192242.0,0.934038810988,1.0,2018-01-01
