county,consortium,month,year,federal_fiscal_year,state_fiscal_year,qtr_medical_rcv_calfresh_pct,qtr_calfresh_persons_rcv_medical,qtr_calfresh_persons_rcv_medical_pct,quarter,fulldate,ann_calfresh_hh_sfy_avg,ann_calfresh_hh_cy_avg,ann_calfresh_persons_sfy_avg,ann_calfresh_persons_cy_avg,ann_elderly,ann_children,ann_child_only_hh,ann_esl,ann_wic_calfresh_reachable,ann_calfresh_in_wic,ann_tot_pop,ann_elderly_over60,ann_children_under18,ann_tot_esl_over5,ann_tot_ssi_recipients,unemployment_pct,ann_calfresh_eligibles,mth_calfresh_hh,mth_calfresh_persons,mth_medical_enrollment,mth_timeliness_30d_pct,mth_timeliness_exp_pct,mth_negative_error_completed_cases,mth_negative_error_pct,mth_active_error_rate_pct,pri_est_frequency,calfresh_persons_cy_avg,calfresh_eligibles,five_yr_est_range,pri_us_census_est_pct,qtr_timeliness_exp_pct,qtr_30d_churn_reapps_pct,qtr_90d_churn_reapps_pct,qtr_30d_churn_recerts_pct,qtr_90d_churn_recerts_pct
San Benito,C-IV,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,2681.0,5936.0,18057.0,1.0,\N,12.0,0.167,0.0,,,,,,,,,,
San Bernardino,C-IV,OCT,2015,2016.0,2016.0,0.42728078761,371072.0,0.9052369138140001,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Bernardino,C-IV,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,183260.0,405834.0,861154.0,0.9995,\N,4.0,0.0,0.0215,,,,,,,,,,
San Diego,CalWIN,OCT,2015,2016.0,2016.0,0.303385156648,270426.0,0.8976081573579999,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Diego,CalWIN,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,144574.0,293435.0,879465.0,0.9593,\N,6.0,0.167,0.005,,,,,,,,,,
San Francisco,CalWIN,OCT,2015,2016.0,2016.0,0.20892593564800002,48550.0,0.891169074322,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Francisco,CalWIN,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,34461.0,52684.0,228389.0,0.9541,\N,1.0,1.0,0.0374,,,,,,,,,,
San Joaquin,C-IV,OCT,2015,2016.0,2016.0,0.396941505022,117973.0,0.950981024393,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Joaquin,C-IV,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,53309.0,121228.0,294682.0,0.9936,\N,2.0,0.0,0.0523,,,,,,,,,,
San Luis Obispo,CalWIN,OCT,2015,2016.0,2016.0,0.288651539656,18026.0,0.933747733748,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Luis Obispo,CalWIN,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,10103.0,18677.0,61445.0,0.9568,\N,12.0,0.167,0.0,,,,,,,,,,
San Mateo,CalWIN,OCT,2015,2016.0,2016.0,0.188082779368,29510.0,0.9166019568260001,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Mateo,CalWIN,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,16116.0,31527.0,155473.0,0.9653,\N,12.0,0.167,0.0,,,,,,,,,,
Santa Barbara,CalWIN,OCT,2015,2016.0,2016.0,0.261221074131,36834.0,0.953236199891,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,CalWIN,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,17512.0,36809.0,138970.0,0.9578,\N,12.0,0.167,0.0,,,,,,,,,,
Santa Clara,CalWIN,OCT,2015,2016.0,2016.0,0.23338328040399997,104355.0,0.940787753667,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,CalWIN,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,55144.0,109453.0,443244.0,0.9821,\N,2.0,0.5,0.0529,,,,,,,,,,
Santa Cruz,CalWIN,OCT,2015,2016.0,2016.0,0.303593228872,24122.0,0.926237376646,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,CalWIN,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,14042.0,25930.0,78516.0,0.9594,\N,12.0,0.167,0.0,,,,,,,,,,
Shasta,C-IV,OCT,2015,2016.0,2016.0,0.368956781373,24467.0,0.94216180831,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shasta,C-IV,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,13124.0,25247.0,65050.0,0.98,\N,12.0,0.167,0.0,,,,,,,,,,
Sierra,C-IV,OCT,2015,2016.0,2016.0,0.338498212157,284.0,0.8875,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra,C-IV,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,168.0,307.0,826.0,1.0,\N,12.0,0.167,0.0,,,,,,,,,,
Siskiyou,C-IV,OCT,2015,2016.0,2016.0,0.38337517433799995,6872.0,0.9477313474,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siskiyou,C-IV,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,3304.0,7026.0,17607.0,1.0,\N,12.0,0.167,0.0,,,,,,,,,,
Solano,CalWIN,OCT,2015,2016.0,2016.0,0.33825981384099996,41792.0,0.917940607978,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solano,CalWIN,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,23249.0,44388.0,121001.0,0.9584,\N,1.0,0.0,0.0,,,,,,,,,,
Sonoma,CalWIN,OCT,2015,2016.0,2016.0,0.268727958406,34061.0,0.9206173306669999,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sonoma,CalWIN,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,20022.0,35691.0,126071.0,0.8905,\N,12.0,0.167,0.0,,,,,,,,,,
Stanislaus,C-IV,OCT,2015,2016.0,2016.0,0.37318892313900004,88863.0,0.942793485757,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanislaus,C-IV,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,43474.0,92379.0,235730.0,0.9905,\N,1.0,0.0,0.034,,,,,,,,,,
Sutter,C-IV,OCT,2015,2016.0,2016.0,0.305587585279,12721.0,0.954313578395,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sutter,C-IV,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,5739.0,13230.0,40943.0,0.9905,\N,12.0,0.167,0.0,,,,,,,,,,
Tehama,C-IV,OCT,2015,2016.0,2016.0,0.372419992808,10357.0,0.967491826249,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tehama,C-IV,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,4815.0,10600.0,27241.0,0.9752,\N,12.0,0.167,0.0,,,,,,,,,,
Trinity,C-IV,OCT,2015,2016.0,2016.0,0.354826103947,1816.0,0.9448491155050001,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity,C-IV,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,1052.0,1862.0,5048.0,0.9245,\N,12.0,0.167,0.0,,,,,,,,,,
Tulare,CalWIN,OCT,2015,2016.0,2016.0,0.477624966733,122037.0,0.957408250043,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tulare,CalWIN,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,53356.0,125031.0,251252.0,0.9821,\N,2.0,0.0,0.0,,,,,,,,,,
Tuolumne,C-IV,OCT,2015,2016.0,2016.0,0.375167515411,5599.0,0.938956900889,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuolumne,C-IV,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,3179.0,5707.0,14711.0,0.9712,\N,12.0,0.167,0.0,,,,,,,,,,
Ventura,CalWIN,OCT,2015,2016.0,2016.0,0.306497247362,71930.0,0.9120417918770001,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura,CalWIN,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,37981.0,76720.0,232357.0,0.9861,\N,1.0,0.0,0.1244,,,,,,,,,,
Yolo,CalWIN,OCT,2015,2016.0,2016.0,0.331503135062,19562.0,0.912576973316,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yolo,CalWIN,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,10634.0,21088.0,57979.0,0.9492,\N,12.0,0.167,0.0,,,,,,,,,,
Yuba,C-IV,OCT,2015,2016.0,2016.0,0.42045490196099994,13402.0,0.948209990095,4.0,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuba,C-IV,OCT,2015,2016.0,2015/16,,,,4.0,2015-10-01,,,,,,,,,,,,,,,,,,6405.0,13868.0,31521.0,1.0,\N,12.0,0.167,0.0,,,,,,,,,,
California,n/a,JAN,2016,2016.0,2016.0,0.304822666989,4187085.0,0.925416318381,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,n/a,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,2128592.0,4431693.0,13572223.0,0.9747,\N,256.0,0.355,0.051,,,,,,,,,,
Alameda,CalWIN,JAN,2016,2016.0,2016.0,0.24553070855099998,112333.0,0.925617996045,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alameda,CalWIN,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,61221.0,118228.0,445079.0,0.9211,\N,9.0,0.444,0.051,,,,,,,,,,
Alpine,C-IV,JAN,2016,2016.0,2016.0,0.409340659341,149.0,0.9551282051279999,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alpine,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,99.0,158.0,358.0,1.0,\N,43.0,0.209,0.0433,,,,,,,,,,
Amador,C-IV,JAN,2016,2016.0,2016.0,0.375689958896,3199.0,0.925368816893,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amador,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,1782.0,3384.0,8320.0,0.9583,\N,43.0,0.209,0.0433,,,,,,,,,,
Butte,C-IV,JAN,2016,2016.0,2016.0,0.36237637553999996,31218.0,0.9460573368080001,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butte,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,16890.0,32167.0,84393.0,0.9128,\N,43.0,0.209,0.0433,,,,,,,,,,
Calaveras,C-IV,JAN,2016,2016.0,2016.0,0.39971220721100004,5000.0,0.9354536950419999,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calaveras,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,2822.0,5246.0,12218.0,0.9912,\N,43.0,0.209,0.0433,,,,,,,,,,
Colusa,C-IV,JAN,2016,2016.0,2016.0,0.157718844329,1463.0,0.977941176471,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colusa,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,590.0,1325.0,8969.0,0.9143,\N,43.0,0.209,0.0433,,,,,,,,,,
Contra Costa,CalWIN,JAN,2016,2016.0,2016.0,0.24012996067899997,67848.0,0.933285647473,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,CalWIN,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,35187.0,70493.0,277249.0,0.958,\N,5.0,0.4,0.0384,,,,,,,,,,
Del Norte,C-IV,JAN,2016,2016.0,2016.0,0.429388221841,5257.0,0.973879214524,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Del Norte,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,2623.0,5361.0,11977.0,0.9909,\N,43.0,0.209,0.0433,,,,,,,,,,
El Dorado,C-IV,JAN,2016,2016.0,2016.0,0.310597078929,12313.0,0.9301956636700002,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Dorado,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,7223.0,12975.0,39132.0,1.0,\N,43.0,0.209,0.0433,,,,,,,,,,
Fresno,CalWIN,JAN,2016,2016.0,2016.0,0.461010256462,227663.0,0.945342280319,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fresno,CalWIN,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,97797.0,226870.0,491192.0,0.9591,\N,14.0,0.286,0.0285,,,,,,,,,,
Glenn,C-IV,JAN,2016,2016.0,2016.0,0.291458903008,3624.0,0.97524219591,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenn,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,1528.0,3581.0,12213.0,0.9885,\N,43.0,0.209,0.0433,,,,,,,,,,
Humboldt,C-IV,JAN,2016,2016.0,2016.0,0.36577168882700006,19917.0,0.9145467903389999,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humboldt,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,12438.0,21226.0,53649.0,0.9964,\N,43.0,0.209,0.0433,,,,,,,,,,
Imperial,C-IV,JAN,2016,2016.0,2016.0,0.445911784759,42511.0,0.9655227236589999,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imperial,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,17551.0,43457.0,94006.0,0.9791,\N,43.0,0.209,0.0433,,,,,,,,,,
Inyo,C-IV,JAN,2016,2016.0,2016.0,0.346133976236,2010.0,0.9548693586700001,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inyo,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,1083.0,2104.0,5613.0,1.0,\N,43.0,0.209,0.0433,,,,,,,,,,
Kern,C-IV,JAN,2016,2016.0,2016.0,0.400405537895,161727.0,0.9544231336679999,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kern,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,70072.0,163371.0,399772.0,0.9946,\N,9.0,0.333,0.0,,,,,,,,,,
Kings,C-IV,JAN,2016,2016.0,2016.0,0.427736266777,24730.0,0.962181931367,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kings,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,10950.0,25133.0,57027.0,0.9969,\N,43.0,0.209,0.0433,,,,,,,,,,
Lake,C-IV,JAN,2016,2016.0,2016.0,0.383804131409,12337.0,0.9612747389749999,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,6604.0,12618.0,31363.0,0.971,\N,43.0,0.209,0.0433,,,,,,,,,,
Lassen,C-IV,JAN,2016,2016.0,2016.0,0.37695167286200004,3042.0,0.939759036145,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassen,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,1538.0,3164.0,7834.0,0.831,\N,43.0,0.209,0.0433,,,,,,,,,,
Los Angeles,LRS,JAN,2016,2016.0,2016.0,0.251640944703,1046239.0,0.902501237852,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los Angeles,LRS,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,574799.0,1148302.0,4125534.0,0.9682,\N,42.0,0.643,0.0411,,,,,,,,,,
Madera,C-IV,JAN,2016,2016.0,2016.0,0.417049096994,29535.0,0.9701737673690001,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madera,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,12348.0,30164.0,70455.0,0.9979,\N,43.0,0.209,0.0433,,,,,,,,,,
Marin,C-IV,JAN,2016,2016.0,2016.0,0.21916672122900002,10042.0,0.948880279694,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marin,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,6309.0,10420.0,44996.0,0.9926,\N,43.0,0.209,0.0433,,,,,,,,,,
Mariposa,C-IV,JAN,2016,2016.0,2016.0,0.41091201932800003,2041.0,0.955524344569,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariposa,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,1127.0,2098.0,4879.0,0.9792,\N,43.0,0.209,0.0433,,,,,,,,,,
Mendocino,C-IV,JAN,2016,2016.0,2016.0,0.29977654945300003,12745.0,0.947724568709,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mendocino,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,6949.0,13099.0,41540.0,0.9973,\N,43.0,0.209,0.0433,,,,,,,,,,
Merced,C-IV,JAN,2016,2016.0,2016.0,0.40846915223499997,57693.0,0.973803696514,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merced,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,25089.0,58122.0,139988.0,0.9955,\N,2.0,0.0,0.0199,,,,,,,,,,
Modoc,C-IV,JAN,2016,2016.0,2016.0,0.32492211838,1043.0,0.957759412305,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modoc,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,492.0,1061.0,3127.0,0.9459,\N,43.0,0.209,0.0433,,,,,,,,,,
Mono,C-IV,JAN,2016,2016.0,2016.0,0.193259610321,734.0,0.9072929542649999,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,448.0,797.0,3750.0,1.0,\N,43.0,0.209,0.0433,,,,,,,,,,
Monterey,C-IV,JAN,2016,2016.0,2016.0,0.302319342087,55215.0,0.968191621806,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monterey,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,24305.0,54487.0,179438.0,0.9983,\N,3.0,0.0,0.0527,,,,,,,,,,
Napa,C-IV,JAN,2016,2016.0,2016.0,0.22168304298,7355.0,0.9495223341079999,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napa,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,3633.0,7533.0,32744.0,0.9704,\N,43.0,0.209,0.0433,,,,,,,,,,
Nevada,C-IV,JAN,2016,2016.0,2016.0,0.284866127858,7437.0,0.9348837209299999,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,4308.0,7694.0,25667.0,1.0,\N,43.0,0.209,0.0433,,,,,,,,,,
Orange,CalWIN,JAN,2016,2016.0,2016.0,0.261199057649,241921.0,0.927131277904,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,CalWIN,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,124047.0,257551.0,911108.0,0.9793,\N,18.0,0.444,0.0236,,,,,,,,,,
Placer,CalWIN,JAN,2016,2016.0,2016.0,0.241492766034,16074.0,0.895786892555,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Placer,CalWIN,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,9365.0,17969.0,65551.0,0.981,\N,43.0,0.209,0.0433,,,,,,,,,,
Plumas,C-IV,JAN,2016,2016.0,2016.0,0.327759197324,2058.0,0.905809859155,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plumas,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,1186.0,2208.0,6146.0,1.0,\N,43.0,0.209,0.0433,,,,,,,,,,
Riverside,C-IV,JAN,2016,2016.0,2016.0,0.324643242309,272426.0,0.904018583043,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,130276.0,293265.0,829501.0,0.9967,\N,19.0,0.263,0.0398,,,,,,,,,,
Sacramento,CalWIN,JAN,2016,2016.0,2016.0,0.364863167467,206240.0,0.935723457059,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sacramento,CalWIN,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,104430.0,218604.0,558490.0,0.9917,\N,16.0,0.438,0.0384,,,,,,,,,,
San Benito,C-IV,JAN,2016,2016.0,2016.0,0.310054247643,5887.0,0.953978285529,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Benito,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,2679.0,5967.0,18556.0,1.0,\N,43.0,0.209,0.0433,,,,,,,,,,
San Bernardino,C-IV,JAN,2016,2016.0,2016.0,0.42157866831,372114.0,0.9159954706579999,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Bernardino,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,180293.0,396730.0,874448.0,0.9993,\N,16.0,0.188,0.013,,,,,,,,,,
San Diego,CalWIN,JAN,2016,2016.0,2016.0,0.291785212428,269110.0,0.9092967150299999,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Diego,CalWIN,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,143026.0,291088.0,909054.0,0.9611,\N,23.0,0.435,0.0223,,,,,,,,,,
San Francisco,CalWIN,JAN,2016,2016.0,2016.0,0.208436936591,48788.0,0.898589162707,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Francisco,CalWIN,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,34521.0,52672.0,230217.0,0.973,\N,4.0,0.75,0.0504,,,,,,,,,,
San Joaquin,C-IV,JAN,2016,2016.0,2016.0,0.382961725616,116006.0,0.9600284683370001,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Joaquin,C-IV,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,52666.0,119261.0,299994.0,0.9966,\N,7.0,0.143,0.0199,,,,,,,,,,
San Luis Obispo,CalWIN,JAN,2016,2016.0,2016.0,0.28216477531399997,17977.0,0.937082985822,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Luis Obispo,CalWIN,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,10120.0,18697.0,62685.0,0.9553,\N,43.0,0.209,0.0433,,,,,,,,,,
San Mateo,CalWIN,JAN,2016,2016.0,2016.0,0.180725059408,29128.0,0.927702401427,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Mateo,CalWIN,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,15825.0,30873.0,158830.0,0.9715,\N,43.0,0.209,0.0433,,,,,,,,,,
Santa Barbara,CalWIN,JAN,2016,2016.0,2016.0,0.272403939064,39750.0,0.958316256419,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,CalWIN,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,18844.0,39696.0,143652.0,0.895,\N,43.0,0.209,0.0433,,,,,,,,,,
Santa Clara,CalWIN,JAN,2016,2016.0,2016.0,0.22261995297200002,101870.0,0.948792936443,1.0,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,CalWIN,JAN,2016,2016.0,2015/16,,,,1.0,2016-01-01,,,,,,,,,,,,,,,,,,54101.0,106496.0,452518.0,0.9834,\N,8.0,0.125,0.0465,,,,,,,,,,
